CustomerID,DateDiff,Frequency,Monetary
3829,65,925,8954069
3830,293,104,5269529
3831,89,1236,7197313
3832,487,1216,3005309
3833,249,271,1723810
3834,377,9,7278405
3835,276,234,4165424
3836,64,766,7626827
3837,376,1016,2170029
3838,614,374,9064651
3839,86,536,2256463
3840,298,46,9796857
3841,583,450,5081941
3842,389,1260,4062122
3843,107,407,1620456
3844,592,538,5334607
3845,379,296,8576679
3846,346,345,9450324
3847,593,1058,1810426
3848,337,561,8587477
3849,484,370,1244075
3850,259,260,2546937
3851,161,915,836872
3852,343,332,8836515
3853,443,21,2907845
3854,335,895,3600785
3855,202,747,898805
3856,405,880,2448240
3857,649,18,8737762
3858,561,1039,26369
3859,469,843,1414682
3860,619,1256,5024576
3861,122,381,2113281
3862,299,107,5642529
3863,380,693,7063548
3864,196,72,242886
3865,306,294,7348294
3866,479,186,3102835
3867,351,620,7562196
3868,540,1033,5697811
3869,21,1257,6178981
3870,540,354,8633324
3871,245,27,9965864
3872,556,1214,2642516
3873,597,1032,7603338
3874,168,81,3134677
3875,390,862,6925375
3876,442,679,46120
3877,137,1096,6025514
3878,93,1220,8941146
3879,416,325,3062191
3880,713,757,3428958
3881,655,647,1771763
3882,447,1239,7556211
3883,339,758,8137528
3884,642,1247,4941616
3885,468,1109,5303975
3886,105,1409,2220713
3887,185,498,7612753
3888,104,212,5969418
3889,97,85,2018285
3890,212,526,810912
3891,197,429,547891
3892,364,1133,558200
3893,396,1229,1485345
3894,189,1124,5163632
3895,320,1384,5540816
3896,659,1316,8547960
3897,97,888,9692946
3898,330,1197,6716989
3899,55,1120,6510779
3900,176,1206,5690900
3901,449,946,7600280
3902,374,224,940406
3903,299,942,7698699
3904,609,1031,3188335
3905,570,618,2530956
3906,273,255,2034578
3907,312,1014,3736716
3908,676,919,4530499
3909,354,484,4476319
3910,483,732,324213
3911,190,588,1625140
3912,689,554,7788597
3913,481,123,1003673
3914,426,1101,4222195
3915,569,374,1520903
3916,317,773,1182997
3917,473,826,9099926
3918,72,1022,8448828
3919,623,237,5837472
3920,119,275,6565389
3921,31,0,2430058
3922,383,1416,6455940
3923,719,266,5634810
3924,495,121,1710956
3925,597,970,3512002
3926,704,839,8562967
3927,140,475,9214527
3928,229,423,6812298
3929,674,115,1014776
3930,362,550,6098189
3931,713,1386,7540856
3932,483,1142,5466918
3933,399,942,7245598
3934,652,440,374900
3935,123,1330,4626347
3936,375,479,5534393
3937,293,810,2013296
3938,274,368,9455128
3939,477,279,1605446
3940,519,959,7520313
3941,388,1299,5691083
3942,246,439,4264913
3943,205,1190,2783431
3944,324,1082,5316297
3945,565,432,8078521
3946,345,606,5319482
3947,173,439,6362396
3948,691,1017,8549588
3949,430,485,7379239
3950,715,427,1821041
3951,358,991,4684039
3952,484,612,3866361
3953,485,1147,2369849
3954,275,191,1402657
3955,681,264,4037997
3956,581,829,2724609
3957,7,1076,3564837
3958,637,844,6059793
3959,631,1427,3463488
3960,574,1237,2437774
3961,29,659,80353
3962,683,598,5565939
3963,494,529,8238677
3964,242,909,3827529
3965,559,263,71227
3966,400,72,2702942
3967,648,761,2637559
3968,119,1333,8916032
3969,580,10,6952839
3970,634,1294,5802721
3971,13,207,6783471
3972,367,1356,8662111
3973,476,152,9107393
3974,9,535,4225061
3975,225,802,9317511
3976,475,434,4957567
3977,290,840,4345766
3978,695,1138,386616
3979,540,1138,9047300
3980,450,68,2618661
3981,299,869,2001365
3982,542,876,9127200
3983,603,65,4973003
3984,533,263,5202798
3985,157,120,4929948
3986,202,1356,8261
3987,579,155,3271817
3988,410,431,4730089
3989,387,223,3626282
3990,64,1036,4879741
3991,692,146,5216616
3992,602,249,5984218
3993,245,958,8794835
3994,537,572,8580779
3995,232,739,1805708
3996,500,1292,8022150
3997,290,261,7402889
3998,557,1252,4653526
3999,273,902,9856727
4000,166,783,7337154
4001,637,546,5860753
4002,79,644,8006157
4003,52,330,9305877
4004,453,95,6778193
4005,133,154,6395504
4006,47,341,2284801
4007,327,747,3616542
4008,65,825,3712616
4009,643,349,4926961
4010,160,767,8519466
4011,13,212,6950022
4012,299,280,4471876
4013,686,1123,389508
4014,320,1395,8797980
4015,696,504,9233997
4016,135,19,6712941
4017,210,1241,2818786
4018,388,74,5827841
4019,331,1102,7560638
4020,459,143,925597
4021,602,1168,3114047
4022,320,736,1891893
4023,58,891,8808995
4024,366,443,3531035
4025,38,791,2027387
4026,392,1163,3910538
4027,221,197,5510043
4028,543,834,4085661
4029,646,744,683441
4030,424,760,7811266
4031,357,1002,3521741
4032,370,727,8110047
4033,266,498,3751190
4034,483,797,3568007
4035,276,194,8464224
4036,113,782,735764
4037,583,299,981626
4038,528,815,6281334
4039,518,1344,4652481
4040,572,1234,3638833
4041,672,189,7865329
4042,678,10,833689
4043,414,48,6613975
4044,388,605,5239361
4045,535,789,5692521
4046,456,105,3131150
4047,556,647,6945941
4048,588,199,9524667
4049,294,735,8234156
4050,255,406,7666262
4051,74,132,5750953
4052,526,466,2257935
4053,670,894,7030545
4054,452,1097,5466509
4055,525,717,5551637
4056,439,1056,4996051
4057,57,854,2209760
4058,646,1383,7155189
4059,8,471,4358531
4060,390,483,6310675
4061,217,775,9816138
4062,583,373,7064118
4063,539,261,3831939
4064,171,1161,9206406
4065,439,407,5647587
4066,609,825,6123174
4067,370,1240,2988942
4068,308,1071,7041789
4069,278,869,7934187
4070,540,704,1971044
4071,662,1182,687777
4072,505,882,6879106
4073,25,93,6008753
4074,187,110,4583583
4075,443,877,7492381
4076,422,326,8572807
4077,396,145,5487503
4078,688,374,1306525
4079,184,640,5506349
4080,426,445,4390717
4081,563,230,7474437
4082,366,1355,1738251
4083,64,813,8979013
4084,436,1128,9365803
4085,199,1017,3214284
4086,652,958,1582362
4087,19,381,1243192
4088,604,1061,491161
4089,493,117,8907920
4090,386,1014,2792045
4091,359,217,5924090
4092,466,696,7708461
4093,106,831,2405892
4094,520,35,6014416
4095,407,1111,4260861
4096,479,79,4982285
4097,323,158,6087268
4098,210,960,4534301
4099,471,1262,9598266
4100,281,232,6067236
4101,11,1212,1423504
4102,332,663,239950
4103,451,310,6062195
4104,195,43,4193011
4105,483,1127,9056021
4106,557,344,4179506
4107,515,1068,8462339
4108,450,454,2933271
4109,446,802,3736197
4110,201,231,4877858
4111,159,1395,6685446
4112,550,512,6967454
4113,414,237,2744722
4114,430,900,6857629
4115,244,863,7132973
4116,162,783,4464125
4117,11,1181,8222971
4118,398,1374,1973333
4119,409,74,3010507
4120,633,270,6442277
4121,669,68,8514639
4122,488,1061,823118
4123,132,1186,6055146
4124,133,1031,7672689
4125,73,133,5654350
4126,442,948,3354727
4127,648,993,1649579
4128,340,679,3208815
4129,507,1023,4052893
4130,58,1246,2445730
4131,538,229,1486915
4132,340,808,8056170
4133,418,110,8310138
4134,202,672,8703494
4135,676,337,6983501
4136,516,1395,5054933
4137,510,941,4766227
4138,416,1349,7064315
4139,356,1157,6032725
4140,487,655,9489316
4141,652,70,5318964
4142,103,1146,5604181
4143,468,619,5714538
4144,660,1216,3437203
4145,525,1194,8312326
4146,73,1436,390955
4147,444,50,7511312
4148,236,43,7041296
4149,406,201,4710242
4150,325,1086,5894834
4151,232,1193,9264310
4152,691,541,7264441
4153,38,934,5226133
4154,101,1346,8936509
4155,401,858,1962422
4156,376,788,515884
4157,325,787,847614
4158,261,748,2694147
4159,187,880,5056687
4160,170,1151,4971242
4161,394,1260,7739784
4162,708,206,1873191
4163,566,19,2789085
4164,207,517,9630896
4165,104,745,8562782
4166,218,299,5298933
4167,173,1390,1741247
4168,25,374,1288042
4169,478,136,6317135
4170,408,798,4064668
4171,545,883,7142968
4172,273,1328,2789604
4173,644,1237,3475576
4174,46,1278,9101240
4175,579,1234,6388425
4176,120,700,8644317
4177,510,992,2147231
4178,209,736,8384974
4179,182,188,4997004
4180,559,341,2867781
4181,164,29,9892011
4182,200,329,1745552
4183,136,1160,8091646
4184,672,821,7200583
4185,76,18,3808147
4186,284,1280,7564519
4187,416,1291,322253
4188,378,840,4242801
4189,330,648,865402
4190,303,1050,8625126
4191,256,807,6234488
4192,488,648,2526873
4193,188,792,2543496
4194,168,1076,2043706
4195,691,246,9827471
4196,580,1265,540120
4197,656,1251,1770236
4198,342,1424,5452656
4199,44,634,3596519
4200,322,925,3540031
4201,71,802,3773349
4202,481,743,5679975
4203,660,1126,3239660
4204,523,1071,3234709
4205,297,1112,8312263
4206,570,86,9831761
4207,419,793,147318
4208,377,983,4250728
4209,314,1294,1504833
4210,107,455,3609017
4211,464,1101,1711501
4212,364,716,7162997
4213,434,435,7197213
4214,700,67,1197420
4215,617,253,3856184
4216,116,1380,8959226
4217,389,1370,6800492
4218,264,1368,7694834
4219,543,602,6175540
4220,517,474,5316038
4221,676,688,9820710
4222,329,588,8287990
4223,250,1358,8948488
4224,92,30,5624561
4225,466,1121,4617541
4226,51,1134,5781060
4227,465,657,8656504
4228,642,811,3288223
4229,276,380,332742
4230,213,162,6485542
4231,113,795,3576406
4232,349,246,1697298
4233,328,547,4686614
4234,506,84,3372010
4235,88,633,1822041
4236,699,984,4901710
4237,689,1350,9751208
4238,162,1112,1131202
4239,182,119,2681611
4240,469,390,624245
4241,618,221,5359545
4242,66,22,7639330
4243,313,752,1033547
4244,445,154,1782780
4245,596,44,7486760
4246,609,1006,9770912
4247,124,464,4160497
4248,288,163,8698854
4249,159,58,842111
4250,485,410,1646081
4251,75,189,1161175
4252,107,483,8154700
4253,594,1244,7000528
4254,234,596,2455907
4255,719,348,7994912
4256,259,979,2509341
4257,350,198,827476
4258,71,516,9969448
4259,188,1271,4967192
4260,425,675,195695
4261,246,412,2494684
4262,142,342,2400862
4263,593,1204,8743726
4264,38,1063,4369618
4265,91,68,7054697
4266,197,887,974345
4267,344,115,5694422
4268,658,1434,5463273
4269,21,1395,7665365
4270,383,832,1261776
4271,441,1056,3437675
4272,136,679,2557284
4273,286,962,1937600
4274,409,969,3103253
4275,232,317,28614
4276,89,1034,4926338
4277,152,221,5665101
4278,90,341,9555666
4279,215,1166,8646813
4280,595,581,7282572
4281,443,796,758495
4282,305,344,6721583
4283,581,483,260251
4284,221,657,9723992
4285,101,1049,3581664
4286,654,651,1723576
4287,41,517,7710587
4288,37,372,4704769
4289,357,1058,2637904
4290,356,490,1728904
4291,266,1190,2881932
4292,677,644,3804092
4293,296,1326,4007774
4294,70,1426,6583825
4295,610,252,7547897
4296,357,861,7443254
4297,692,899,7744617
4298,590,746,1133090
4299,97,942,678759
4300,144,100,7292530
4301,52,209,9918097
4302,224,272,5251092
4303,655,662,9013975
4304,315,932,6038855
4305,221,364,5686269
4306,12,442,3313090
4307,11,570,9280847
4308,378,382,3299635
4309,439,1421,2504969
4310,167,92,9435451
4311,274,415,8666518
4312,74,959,8805670
4313,53,1122,9413801
4314,443,590,4380295
4315,379,1028,3883137
4316,279,1421,8859598
4317,613,1044,1452864
4318,455,948,5283382
4319,337,4,5614837
4320,515,187,2824834
4321,675,667,153102
4322,305,1358,5838051
4323,690,299,9106252
4324,463,1030,218145
4325,317,475,6232374
4326,167,1073,5635258
4327,709,351,7462050
4328,465,1203,1845324
4329,85,709,7498541
4330,542,765,5232421
4331,705,432,6719487
4332,392,1011,218899
4333,238,930,638386
4334,285,952,7256570
4335,502,1329,4572863
4336,52,7,9239274
4337,241,1347,1831837
4338,360,1421,5363102
4339,110,590,3207415
4340,78,1231,9547084
4341,429,1155,9685632
4342,594,149,7621811
4343,243,278,750290
4344,176,444,2430478
4345,152,709,3601418
4346,253,105,1063833
4347,538,601,7307
4348,239,1069,4535579
4349,411,661,5263112
4350,346,76,3561113
4351,218,652,6482201
4352,175,595,4720237
4353,41,1071,8361188
4354,581,1301,493091
4355,297,357,7790297
4356,159,70,6559268
4357,193,1293,9669903
4358,47,1068,5039850
4359,158,395,1084793
4360,700,500,9221375
4361,122,591,123740
4362,216,268,9338202
4363,97,394,4509330
4364,551,817,2083723
4365,605,885,2433759
4366,261,722,8713874
4367,709,1352,8386310
4368,374,1189,2930099
4369,510,919,1940951
4370,260,971,9116811
4371,466,1235,6399143
4372,148,1363,7070475
4373,161,249,5677280
4374,632,289,9681245
4375,366,1357,7563575
4376,587,472,8250044
4377,224,935,6843224
4378,74,945,1170833
4379,594,298,2387809
4380,27,627,3255229
4381,480,1411,9843815
4382,647,1285,7753649
4383,463,1369,2093970
4384,95,83,5131845
4385,348,1021,6405779
4386,661,617,4933431
4387,435,434,6697016
4388,279,1037,8437051
4389,644,770,3212781
4390,282,1223,8735171
4391,81,1323,9564301
4392,382,1396,1786387
4393,222,281,2107487
4394,480,782,9713225
4395,570,638,4407794
4396,9,102,4688362
4397,4,752,627970
4398,238,192,5697629
4399,590,1208,6910713
4400,72,194,6912104
4401,117,229,226117
4402,126,76,9314701
4403,445,793,1916562
4404,356,1067,1645188
4405,235,998,5721010
4406,640,342,3787891
4407,408,554,8432120
4408,132,443,5534786
4409,159,248,6233259
4410,530,737,2716261
4411,12,408,6627612
4412,322,338,7335606
4413,476,1298,8043924
4414,569,702,9999635
4415,303,1327,9589141
4416,345,1015,8817784
4417,226,1333,7381063
4418,344,376,2597058
4419,291,1282,8868149
4420,291,122,5513469
4421,275,1213,529703
4422,261,324,8362026
4423,222,85,8296618
4424,411,1295,9317051
4425,424,513,3938372
4426,93,658,6804491
4427,303,1298,7561634
4428,461,162,6390013
4429,179,151,9732561
4430,448,1351,8912245
4431,367,1164,1554129
4432,673,801,782499
4433,479,434,3965700
4434,510,562,9783737
4435,184,955,3008875
4436,249,1248,3853768
4437,702,1019,2951027
4438,529,1001,3163462
4439,565,618,8366788
4440,451,719,2161638
4441,43,1207,3697834
4442,648,1037,8652031
4443,554,377,1729570
4444,186,96,9818244
4445,173,1279,4601425
4446,388,569,4834118
4447,201,654,4450778
4448,76,988,9569781
4449,626,796,3184820
4450,248,500,4985278
4451,322,1225,9847745
4452,392,77,5341163
4453,562,1177,6520677
4454,528,645,2696178
4455,362,157,6797639
4456,287,564,7669387
4457,279,852,5082911
4458,31,562,3368774
4459,87,1110,9419022
4460,272,1237,3992212
4461,385,1269,7215765
4462,233,649,7807035
4463,336,609,9290535
4464,692,1419,637319
4465,664,888,692827
4466,229,1430,8333152
4467,414,257,1695886
4468,344,47,95900
4469,689,1421,2886049
4470,249,1073,5861334
4471,543,623,2344585
4472,571,380,5899718
4473,445,460,28531
4474,701,1256,5143891
4475,61,102,9698688
4476,169,73,2437573
4477,28,689,422338
4478,511,796,3923486
4479,618,723,7719089
4480,32,21,2425209
4481,636,688,4007529
4482,478,63,9606915
4483,398,139,7564078
4484,203,1108,1116209
4485,580,306,2337863
4486,564,122,4331015
4487,253,562,5809423
4488,276,216,1049574
4489,207,847,3877383
4490,483,26,5879805
4491,444,1364,7929587
4492,720,209,5930059
4493,367,1356,5880895
4494,91,26,8321396
4495,269,561,5534726
4496,402,189,257686
4497,77,1382,8770612
4498,700,720,5966915
4499,331,563,3181908
4500,595,135,2512359
4501,631,1112,567613
4502,237,614,9672829
4503,76,469,1171147
4504,466,815,7829625
4505,296,1213,255472
4506,80,110,3348882
4507,679,1391,8828468
4508,287,236,3795086
4509,193,1222,9472491
4510,412,1132,2572140
4511,218,1304,574982
4512,438,234,9097572
4513,577,811,8108569
4514,102,827,928336
4515,282,1182,1113574
4516,6,461,6338451
4517,183,1348,2214360
4518,505,45,7953836
4519,261,1303,5972963
4520,468,36,4542224
4521,565,765,1640476
4522,690,238,9948611
4523,236,74,3166844
4524,209,392,4348988
4525,88,155,7304506
4526,534,829,4556080
4527,222,1178,9298244
4528,284,1112,4960475
4529,494,712,4982030
4530,434,370,7993284
4531,702,220,5514041
4532,145,65,5620905
4533,711,1327,7969672
4534,203,1427,6941832
4535,169,1004,9772667
4536,690,380,1003372
4537,634,764,3141673
4538,321,1104,2197604
4539,285,748,4055132
4540,478,597,5449658
4541,474,179,1665345
4542,35,391,2864798
4543,392,210,6956857
4544,303,179,4856958
4545,691,1381,1305563
4546,659,109,4937398
4547,314,71,7804924
4548,631,796,284292
4549,33,1320,315279
4550,420,425,9633195
4551,271,745,5459995
4552,504,1169,5449571
4553,616,1302,5591968
4554,187,745,2494448
4555,27,880,8700648
4556,420,321,9407933
4557,487,858,453837
4558,293,738,3409477
4559,176,566,8031273
4560,446,132,2898009
4561,508,817,4570231
4562,485,502,1695795
4563,446,434,7606732
4564,282,1232,8681625
4565,575,1055,4457506
4566,167,901,3931307
4567,625,1227,4988402
4568,178,845,2667139
4569,524,785,4996920
4570,503,1338,5012379
4571,14,176,8233689
4572,708,1110,1393656
4573,539,208,6734987
4574,637,53,6858582
4575,645,770,7982146
4576,611,743,8487022
4577,651,1099,8955556
4578,64,1370,7292497
4579,457,257,9763171
4580,78,230,8710212
4581,166,398,4180810
4582,600,278,5328136
4583,137,562,9489385
4584,688,1157,6675667
4585,182,503,686040
4586,288,1195,6237495
4587,13,434,7397096
4588,334,507,2440506
4589,569,767,6244262
4590,542,145,6347024
4591,310,616,12354
4592,516,451,1435928
4593,478,874,4415621
4594,236,713,9770270
4595,615,788,1527734
4596,682,1372,9842267
4597,675,431,4417874
4598,94,593,8181204
4599,240,258,2910715
4600,428,889,9236982
4601,42,1244,4724528
4602,647,1102,224132
4603,218,187,9432325
4604,40,182,7206277
4605,239,410,1801826
4606,406,217,401954
4607,431,1396,7680134
4608,46,19,110358
4609,564,1075,4927155
4610,234,1246,7792996
4611,488,1176,2044822
4612,333,256,4334228
4613,341,302,8580377
4614,135,518,4253972
4615,44,66,421823
4616,0,477,3647291
4617,67,474,1025820
4618,109,757,8894535
4619,411,195,7637618
4620,200,1062,4204521
4621,595,1046,2121073
4622,434,1131,1870951
4623,451,372,7117977
4624,5,991,6055374
4625,160,1057,6281110
4626,264,1147,8659751
4627,359,206,2511319
4628,29,1011,3698724
4629,446,1018,2898165
4630,654,639,1362575
4631,100,183,7023382
4632,153,490,6112909
4633,415,89,9434482
4634,623,1303,1285694
4635,371,52,5366613
4636,478,74,3690714
4637,389,221,2122118
4638,468,1092,3554554
4639,251,577,3224886
4640,428,683,7619394
4641,516,441,6667063
4642,546,502,1990027
4643,519,613,556587
4644,460,165,4930261
4645,337,72,1031474
4646,429,251,3909753
4647,80,307,3075910
4648,100,5,6796239
4649,103,642,4555382
4650,96,268,642086
4651,364,1287,7913836
4652,2,41,4888302
4653,578,700,3246037
4654,151,364,9272333
4655,420,1409,3988696
4656,34,1321,153533
4657,240,803,4200904
4658,357,724,3462900
4659,577,1191,202041
4660,143,1048,522677
4661,493,1230,2575699
4662,166,495,9338144
4663,376,526,9775640
4664,587,792,6081025
4665,319,591,8663539
4666,691,831,4537833
4667,503,283,5524303
4668,201,8,3814214
4669,65,1138,7405739
4670,689,81,1165899
4671,260,290,2713519
4672,63,350,7124912
4673,320,829,5088300
4674,167,368,996443
4675,204,1097,3497983
4676,217,1097,3229670
4677,80,705,2420839
4678,230,36,4625495
4679,391,433,5392721
4680,235,127,1340052
4681,56,143,181338
4682,479,866,5225779
4683,540,802,8735295
4684,138,1083,2071740
4685,649,589,7139878
4686,556,23,2167286
4687,672,12,8375180
4688,324,817,2351091
4689,509,1205,5321719
4690,353,303,2399466
4691,306,895,5854150
4692,223,901,1897763
4693,61,709,5738528
4694,674,773,7569862
4695,84,1215,6122151
4696,81,381,8781103
4697,700,653,6115978
4698,432,753,6704646
4699,176,776,2405502
4700,282,1403,5163789
4701,172,667,2603873
4702,671,740,7274718
4703,192,483,9068880
4704,501,1224,9500709
4705,22,61,5684863
4706,442,1063,6808942
4707,678,502,7196579
4708,539,957,405923
4709,656,887,6698924
4710,311,267,6391188
4711,243,767,7082884
4712,262,759,8732230
4713,26,965,5744282
4714,388,711,2345833
4715,640,612,8029679
4716,282,830,9331101
4717,461,1252,7595288
4718,421,335,363614
4719,627,1398,8490138
4720,422,1370,1428631
4721,13,225,8660614
4722,426,845,2667418
4723,255,567,3525757
4724,513,58,1030454
4725,220,727,7683265
4726,137,1307,6926193
4727,407,1384,4364210
4728,170,1005,7364203
4729,82,201,3387882
4730,719,1440,6830974
4731,282,821,6799918
4732,280,1074,5764069
4733,259,325,8170380
4734,362,228,831538
4735,471,129,5265543
4736,329,904,2709544
4737,703,726,7389813
4738,193,1409,9115009
4739,367,196,6352488
4740,197,406,9193656
4741,507,240,7475123
4742,186,1142,8700710
4743,327,972,1268658
4744,699,1187,7782292
4745,37,1006,3816977
4746,72,258,9141942
4747,660,975,9540952
4748,268,1064,7169217
4749,191,802,3097504
4750,509,588,3052419
4751,496,358,8168966
4752,217,1253,2094233
4753,492,13,9806654
4754,192,260,1337588
4755,228,539,7455590
4756,694,128,2827393
4757,197,728,6820694
4758,406,298,6444959
4759,97,1146,8001704
4760,21,1044,9076809
4761,301,345,3994765
4762,494,1086,2417778
4763,286,20,4055610
4764,123,133,9223752
4765,22,321,3190324
4766,327,1358,8188721
4767,132,1345,9233209
4768,186,1206,9330792
4769,265,200,3631620
4770,445,1279,8952715
4771,412,752,3744352
4772,554,881,1712201
4773,323,456,2342249
4774,621,143,1311410
4775,307,515,4947604
4776,709,129,4293232
4777,92,607,2798103
4778,234,694,1228496
4779,312,1215,6027892
4780,472,884,767880
4781,646,999,8672220
4782,105,110,4829331
4783,495,1024,4499675
4784,662,555,5179551
4785,169,702,1944592
4786,184,957,5645030
4787,526,217,3753994
4788,523,1133,5969104
4789,336,471,2699179
4790,394,452,2827919
4791,67,961,5223016
4792,691,908,7534725
4793,565,1089,9380225
4794,612,797,7570573
4795,151,1371,7422462
4796,445,638,3691022
4797,172,96,7836097
4798,288,332,8639690
4799,392,858,5529657
4800,700,170,2902738
4801,116,178,9252334
4802,669,1057,7944577
4803,491,367,390372
4804,62,535,8762232
4805,133,32,6487728
4806,202,318,2632224
4807,314,324,6727304
4808,631,309,14880
4809,104,1362,8493160
4810,459,1364,8874095
4811,614,312,7659871
4812,701,156,4896650
4813,111,220,4746923
4814,371,1376,3633210
4815,427,576,8602210
4816,491,920,6357740
4817,383,716,3613218
4818,312,7,8846312
4819,232,54,8832078
4820,580,1124,1473177
4821,641,333,1386598
4822,421,816,5877001
4823,128,895,1246961
4824,588,1374,2644735
4825,148,73,8308964
4826,48,1324,3443847
4827,105,1052,7367688
4828,632,608,3142427
4829,627,654,6599235
4830,539,213,1476732
4831,553,1396,2227803
4832,590,690,1667256
4833,273,1403,7675475
4834,480,1365,7714605
4835,196,446,5032057
4836,18,662,2269684
4837,215,569,3842791
4838,576,1324,6862250
4839,454,1352,4290813
4840,38,854,8193742
4841,334,934,2195100
4842,378,903,6485452
4843,133,919,5049971
4844,354,617,1036033
4845,345,287,9381992
4846,671,597,2512643
4847,148,1306,5916564
4848,592,1112,3040134
4849,438,745,7802036
4850,390,331,1222708
4851,525,322,6396064
4852,172,1349,3521553
4853,598,941,887766
4854,323,180,9439433
4855,99,258,1268214
4856,161,6,1936547
4857,423,735,131031
4858,616,1241,1877251
4859,400,1336,9965402
4860,648,600,5401906
4861,526,1332,5245180
4862,92,247,5998423
4863,475,251,7194599
4864,404,152,7368307
4865,38,248,6433149
4866,521,249,3999534
4867,550,1300,7801230
4868,499,956,228754
4869,318,716,5000972
4870,101,633,2056890
4871,619,640,447696
4872,36,1194,475032
4873,659,1134,1989873
4874,288,992,5862169
4875,523,73,3480527
4876,286,1209,7310547
4877,430,974,3901874
4878,381,779,8524387
4879,243,53,5656873
4880,324,327,9324
4881,8,691,178179
4882,322,898,4069432
4883,645,1408,8342906
4884,270,463,5934553
4885,156,1122,2258162
4886,471,644,9603223
4887,606,117,1241777
4888,16,350,7139767
4889,98,750,4431735
4890,656,1232,5790706
4891,53,759,5290942
4892,495,787,7436583
4893,535,979,2149659
4894,330,854,9312499
4895,158,673,3654229
4896,211,468,1098361
4897,544,1016,5267353
4898,147,1246,4496978
4899,618,940,9372639
4900,462,1175,4802609
4901,234,821,1397837
4902,334,1016,6299187
4903,549,154,1474156
4904,367,1260,7061434
4905,457,296,5087781
4906,698,1090,9593640
4907,293,1012,9533446
4908,719,654,5949204
4909,502,770,4806963
4910,66,1248,5679523
4911,16,726,6932960
4912,439,99,5351348
4913,368,992,6421890
4914,701,885,3133006
4915,303,837,5950622
4916,199,340,5563334
4917,39,773,40975
4918,327,1158,2920604
4919,272,50,6781132
4920,324,654,5298392
4921,227,1439,5086526
4922,109,489,3505817
4923,569,1293,2448248
4924,703,649,189487
4925,426,741,3619366
4926,541,410,4923666
4927,431,1260,2580777
4928,644,682,3907983
4929,532,1428,9978799
4930,89,319,7623396
4931,599,224,5980236
4932,195,147,145572
4933,538,939,7327389
4934,85,432,1206883
4935,473,1033,2238738
4936,376,620,9358217
4937,202,904,2496100
4938,75,244,9613921
4939,574,424,8709100
4940,258,1420,1091976
4941,273,684,1162574
4942,384,1364,7155890
4943,92,238,3810491
4944,164,1324,7016491
4945,592,571,8919172
4946,372,876,286951
4947,78,136,4138526
4948,418,842,1325424
4949,335,836,3546530
4950,417,1135,7317793
4951,236,421,7756363
4952,645,1191,468377
4953,611,794,1911649
4954,569,634,7107465
4955,627,521,6201985
4956,109,103,4263930
4957,707,540,9487104
4958,213,723,9255939
4959,474,709,7790887
4960,281,529,937946
4961,176,756,5888744
4962,548,462,4423434
4963,74,1238,3410707
4964,211,841,2515691
4965,256,490,2130446
4966,355,683,3210091
4967,624,436,846127
4968,630,1368,7862913
4969,511,773,6111882
4970,356,1190,5909299
4971,363,1303,6953991
4972,352,1094,5968993
4973,701,114,1914404
4974,433,689,3547150
4975,479,392,3066479
4976,283,1117,374314
4977,371,968,6221255
4978,143,774,8555080
4979,196,1314,7085776
4980,146,1174,842278
4981,717,637,9307640
4982,647,1240,1389609
4983,274,877,1745535
4984,167,1162,2451629
4985,244,534,8426564
4986,18,649,4730062
4987,228,797,9670912
4988,242,405,7087347
4989,455,1094,5103409
4990,39,1180,3608266
4991,244,1114,2147080
4992,413,88,3536362
4993,449,908,2467118
4994,297,920,7850647
4995,410,1228,4805251
4996,344,1417,1538184
4997,140,1267,5679802
4998,317,857,8753547
4999,648,248,5775399
5000,454,955,7702046
5001,381,684,1623284
5002,233,980,3350103
5003,322,7,8439524
5004,650,360,3275282
5005,670,230,4665593
5006,243,163,3061327
5007,54,345,5712456
5008,32,134,9059115
5009,560,575,4283263
5010,63,512,4167032
5011,301,495,9337524
5012,570,795,9631106
5013,288,1081,2536703
5014,209,1080,8290206
5015,164,686,4754309
5016,233,161,4351822
5017,468,801,8651881
5018,239,1294,9223121
5019,573,578,5951099
5020,162,714,1265570
5021,99,231,1626653
5022,643,719,8757243
5023,619,805,2779766
5024,329,1184,3131792
5025,677,277,2359537
5026,31,298,4366013
5027,490,1090,1339797
5028,204,708,5173363
5029,293,1142,6001141
5030,555,470,9599343
5031,183,435,1706840
5032,517,829,6888406
5033,501,1156,8359650
5034,117,755,1372442
5035,104,162,216206
5036,416,404,6453928
5037,649,186,5758558
5038,602,286,3633874
5039,589,947,8131715
5040,644,721,9847081
5041,28,1045,117809
5042,213,463,1560853
5043,537,1083,8732768
5044,362,961,1077580
5045,522,925,543757
5046,220,1317,2724225
5047,6,801,6756367
5048,7,248,6557211
5049,553,1138,1786186
5050,719,266,8314107
5051,359,916,9449626
5052,30,933,1557498
5053,468,953,4821963
5054,317,529,9474384
5055,362,1138,6054523
5056,700,1207,5318336
5057,652,1257,4791969
5058,102,1234,7530213
5059,574,59,9600871
5060,700,230,7187943
5061,565,856,9847136
5062,179,447,8042590
5063,631,1036,141554
5064,333,1375,4633473
5065,484,619,857677
5066,104,950,5255350
5067,335,62,6644682
5068,376,481,746033
5069,134,961,9584403
5070,337,1083,5123483
5071,636,575,9404773
5072,576,843,6066632
5073,38,994,7595829
5074,343,775,4220685
5075,173,433,593941
